car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Honda,Honda City i VTEC CVT SV,2014,80000,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Pune,5.65
Maruti,Maruti Swift Dzire AMT ZXI,2018,59411,First Owner,Sedan,5,Automatic,Petrol,1197,21,81,Zero Dep,Hyderabad,7.05
Toyota,Toyota Innova 2.5 ZX Diesel 7 Seater,2015,100000,First Owner,MUV,7,Manual,Diesel,2494,12,100,Third Party insurance,Hyderabad,15
Chevrolet,Chevrolet Beat Diesel LT,2012,41000,First Owner,Hatchback,5,Manual,Diesel,936,25,57,Third Party insurance,Hyderabad,3.2
Mercedes-Benz,Mercedes-Benz GLC 200,2020,24500,First Owner,SUV,5,Automatic,Petrol,1991,12,197,Third Party insurance,Hyderabad,62
Volvo,Volvo XC60 D3 Summum,2012,109000,First Owner,SUV,5,Automatic,Diesel,1985,14,163,Third Party insurance,Hyderabad,10.15
Hyundai,Hyundai i20 1.2 Asta Option,2018,55739,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Gurgaon,6.63
Maruti,Maruti Wagon R LXI BS IV,2015,72602,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Comprehensive,Gurgaon,3.06
Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2018,85000,First Owner,MUV,7,Automatic,Diesel,2755,11,171,Comprehensive,Delhi,16.5
Maruti,Maruti Wagon R VXI BS IV,2015,70766,First Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party,Gurgaon,2.97
Maruti,Maruti Baleno 1.3 Delta,2019,47828,First Owner,Hatchback,5,Manual,Diesel,1248,27,74,Without Insuarance,Gurgaon,5.25
Tata,Tata Harrier XT,2019,40000,First Owner,SUV,5,Manual,Diesel,1956,16,167,Comprehensive,Delhi,12.4
Renault,Renault Duster 110PS Diesel RxZ,2017,48000,First Owner,SUV,5,Manual,Diesel,1461,19,108,Comprehensive,Delhi,6
Hyundai,Hyundai Grand i10 Nios Magna CNG,2020,84000,First Owner,Hatchback,5,Manual,CNG,1197,10,68,Comprehensive,Delhi,6.25
Maruti,Maruti Omni 5 Str STD,2017,80000,Fifth Owner,Minivans,5,Manual,Petrol,796,14,35,Third Party insurance,Bangalore,8.71
Datsun,Datsun RediGO 1.0 T Option,2020,50000,First Owner,Hatchback,5,Manual,Petrol,999,21,67,Third Party insurance,Bangalore,3.6
Nissan,Nissan Magnite Turbo XV Premium Opt DT BSVI,2021,40000,First Owner,SUV,5,Manual,Petrol,999,20,98,Third Party insurance,Bangalore,8.53
Honda,Honda City i DTec S,2016,60000,Second Owner,Sedan,5,Manual,Diesel,1498,26,98,Third Party insurance,Bangalore,6
Hyundai,Hyundai Grand i10 CRDi Sportz,2016,79365,Second Owner,Hatchback,5,Manual,Diesel,1120,24,70,Comprehensive,Bangalore,4.71
Maruti,Maruti S-Presso VXI Plus 2019-2022,2021,11415,First Owner,Hatchback,5,Manual,Petrol,998,21,65,Comprehensive,Bangalore,4.93
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,24678,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Bangalore,5.73
Hyundai,Hyundai Elantra 2.0 SX AT,2019,24185,First Owner,Sedan,5,Automatic,Petrol,1999,14,149,Comprehensive,Bangalore,15.07
Hyundai,Hyundai i20 Asta 1.4 CRDi,2014,83000,Second Owner,Hatchback,5,Manual,Diesel,1396,22,88,Comprehensive,Bangalore,5.75
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,45931,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Mumbai,4.15
Maruti,Maruti Baleno 1.2 Zeta,2017,57040,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Mumbai,5.67
Chevrolet,Chevrolet Sail 1.2 LS ABS,2014,30000,First Owner,Sedan,5,Manual,Petrol,1199,18,82,Third Party insurance,Mumbai,2.45
Mercedes-Benz,Mercedes-Benz S-Class S 350 CDI,2015,113000,Third Owner,Sedan,5,Automatic,Diesel,2987,13,254,Comprehensive,Mumbai,35.5
Mahindra,Mahindra Scorpio S8 7 Seater,2015,69457,Second Owner,SUV,7,Manual,Diesel,2179,15,120,Third Party insurance,Mumbai,8.5
Tata,Tata Nexon KRAZ Diesel,2019,90000,First Owner,SUV,5,Manual,Diesel,1497,21,108,Third Party insurance,Delhi,6.8
Mahindra,Mahindra Thar LX 4-Str Hard Top Diesel BSVI,2022,10000,First Owner,SUV,4,Manual,Diesel,2184,15,130,Third Party insurance,Gurgaon,17
Maruti,Maruti Swift VXI,2019,28822,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party,Delhi,5.61
Chevrolet,Chevrolet Beat LS,2012,80000,Third Owner,Hatchback,5,Manual,Petrol,1199,18,79,Third Party insurance,Delhi,1.45
Honda,Honda City GXi,2007,80000,Second Owner,Sedan,5,Manual,Petrol,1497,17,109,Third Party insurance,Delhi,8.71
Chevrolet,Chevrolet Sail Hatchback LS ABS,2013,70000,Second Owner,Hatchback,5,Manual,Diesel,1248,22,76,Third Party,Delhi,1.6
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2016,78000,Second Owner,SUV,5,Automatic,Diesel,1582,17,126,Comprehensive,Delhi,8.15
Hyundai,Hyundai Creta 1.6 E Plus,2017,38000,First Owner,SUV,5,Manual,Petrol,1591,15,121,Comprehensive,Delhi,7.9
Maruti,Maruti Wagon R LXI CNG BSVI,2023,40000,First Owner,Hatchback,5,Manual,CNG,998,34,55,Third Party insurance,Delhi,6
Maruti,Maruti Wagon R PRIMEA,2005,120000,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Delhi,8.71
Hyundai,Hyundai i20 Asta DT,2022,10000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Delhi,9.9
Maruti,Maruti Baleno Delta,2020,32669,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party,Delhi,5.94
Maruti,Maruti Swift AMT VXI BSIV,2020,8000,First Owner,Hatchback,5,Automatic,Petrol,1197,22,81,Comprehensive,Mumbai,6.85
Maruti,Maruti Alto K10 VXI AMT,2017,20707,First Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Mumbai,3.49
Datsun,Datsun RediGO T Option,2017,53000,First Owner,Hatchback,5,Manual,Petrol,799,22,53,Third Party,Mumbai,2.35
Jaguar,Jaguar XE Portfolio,2016,21000,Second Owner,Sedan,5,Automatic,Petrol,1999,13,246,Comprehensive,Mumbai,19
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,2017,33000,Second Owner,Sedan,5,Automatic,Diesel,2143,14,203,Comprehensive,Bangalore,30.75
Mahindra,Mahindra Thar CRDe,2018,32000,Second Owner,SUV,6,Manual,Diesel,2498,16,105,Comprehensive,Bangalore,9.75
Honda,Honda Jazz 1.2 S i VTEC,2017,39452,First Owner,Hatchback,5,Manual,Petrol,1199,18,88,Comprehensive,Bangalore,5.95
Maruti,Maruti SX4 S Cross DDiS 200 Sigma,2016,60511,Second Owner,SUV,5,Manual,Diesel,1248,23,88,Third Party insurance,Bangalore,7.25
Renault,Renault Duster 85PS Diesel RxE,2015,40000,Second Owner,SUV,5,Manual,Diesel,1461,19,83,Third Party insurance,Gurgaon,4.5
Ford,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,2019,27026,First Owner,SUV,5,Automatic,Petrol,1497,14,121,Comprehensive,Bangalore,10.18
Hyundai,Hyundai Sonata 2.4 GDi MT,2013,49000,Second Owner,Sedan,5,Manual,Petrol,2359,13,198,Comprehensive,Bangalore,6.45
Fiat,Fiat Linea Emotion Pack,2009,120000,Fourth Owner,Sedan,5,Manual,Petrol,1368,16,81,Third Party insurance,Bangalore,1.9
Hyundai,Hyundai Creta 1.4 E Plus,2017,120000,Second Owner,SUV,5,Manual,Diesel,1396,22,88,Third Party insurance,Agra,9
Tata,Tata Safari Storme EX,2017,70000,Second Owner,SUV,7,Manual,Diesel,2179,14,147,Third Party insurance,Lucknow,7
Hyundai,Hyundai i20 Sportz BSVI,2021,34139,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Lucknow,6.82
Toyota,Toyota Glanza G,2021,40000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Lucknow,7
Maruti,Maruti Wagon R AMT VXI,2015,100296,First Owner,Hatchback,5,Automatic,Petrol,998,20,67,Third Party,Lucknow,3.85
Toyota,Toyota Fortuner 2.8 2WD AT BSIV,2019,75000,First Owner,SUV,7,Automatic,Diesel,2755,12,174,Comprehensive,Delhi,32.65
Toyota,Toyota Fortuner 2.8 2WD AT BSIV,2018,74000,First Owner,SUV,7,Automatic,Diesel,2755,12,174,Third Party insurance,Delhi,28.75
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,52000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Comprehensive,Delhi,6.75
Mahindra,Mahindra XUV300 W8 BSVI,2022,33554,First Owner,SUV,5,Manual,Petrol,1197,16,108,Comprehensive,Jaipur,11.25
BMW,BMW 5 Series 525d,2012,107000,First Owner,Sedan,5,Automatic,Diesel,1995,16,218,Comprehensive,Jaipur,12.75
Honda,Honda Brio S MT,2013,90000,Third Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party insurance,Jaipur,1.8
Maruti,Maruti Estilo LXI,2009,50000,Second Owner,Hatchback,5,Manual,Petrol,1061,19,78,Third Party insurance,Kolkata,1.2
Mahindra,Mahindra XUV500 W8 FWD,2014,60000,First Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Kolkata,7.5
Hyundai,Hyundai Venue S Turbo DCT BSIV,2019,39113,First Owner,SUV,5,Automatic,Petrol,998,18,118,Comprehensive,Kolkata,7.35
Mahindra,Mahindra XUV500 W10 2WD,2018,55000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Comprehensive,Kolkata,9.49
Kia,Kia Seltos HTX G,2020,95978,Second Owner,SUV,5,Manual,Petrol,1497,16,113,Third Party,Ahmedabad,8.6
Maruti,Maruti Swift VXI,2012,67658,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Ahmedabad,3.82
Honda,Honda City V MT,2012,39985,First Owner,Sedan,5,Manual,Petrol,1497,16,116,Comprehensive,Ahmedabad,4.72
Mahindra,Mahindra KUV 100 mFALCON G80 K2,2018,40607,Second Owner,SUV,6,Manual,Petrol,1198,18,82,Comprehensive,Ahmedabad,4.17
Tata,Tata Altroz XZ Diesel BSVI,2021,17013,First Owner,Hatchback,5,Manual,Diesel,1497,23,88,Comprehensive,Ahmedabad,6.88
Tata,Tata Tiago 1.2 Revotron XZA,2018,58648,First Owner,Hatchback,5,Automatic,Petrol,1199,23,83,Zero Dep,Ahmedabad,4.97
Maruti,Maruti Swift VDI,2018,86438,Second Owner,Hatchback,5,Manual,Diesel,1248,28,74,Third Party,Ahmedabad,6.53
Hyundai,Hyundai Venue SX Diesel,2021,121850,First Owner,SUV,5,Manual,Diesel,1493,23,98,Third Party insurance,Ahmedabad,9.74
Tata,Tata Nexon XZ Plus (O) BSVI,2020,57919,First Owner,SUV,5,Manual,Petrol,1199,17,118,Third Party,Ahmedabad,8.74
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2018,63000,First Owner,SUV,5,Manual,Diesel,1956,17,170,Zero Dep,Ahmedabad,11.9
Maruti,Maruti Alto LXi,2012,37000,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Comprehensive,Ahmedabad,1.9
Hyundai,Hyundai i20 1.2 Magna,2011,95636,First Owner,Hatchback,5,Manual,Petrol,1197,18,99,Comprehensive,Ahmedabad,2.85
Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2010,55000,First Owner,Hatchback,5,Manual,Petrol,1061,18,64,Comprehensive,Ahmedabad,2.2
Kia,Kia Carnival Premium,2021,45000,First Owner,MUV,7,Automatic,Diesel,2199,14,197,Zero Dep,Ahmedabad,27.5
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2015,80000,Second Owner,Hatchback,5,Manual,Diesel,1498,20,88,Third Party insurance,Chennai,5.2
Tata,Tata Tiago 1.2 Revotron XZ,2019,38562,Second Owner,Hatchback,5,Manual,Petrol,1199,23,84,Comprehensive,Chennai,4.65
Maruti,Maruti Swift Dzire ZDI,2015,120000,First Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Chennai,5.5
Mahindra,Mahindra TUV 300 T8,2017,58157,First Owner,SUV,7,Manual,Diesel,1493,18,100,Comprehensive,Chennai,8.02
Datsun,Datsun RediGO T Option,2018,35056,First Owner,Hatchback,5,Manual,Petrol,799,22,53,Comprehensive,Chennai,3.25
Honda,Honda City VX MT,2021,13000,First Owner,Sedan,5,Manual,Petrol,1498,18,119,Comprehensive,Chennai,12.45
Kia,Kia Seltos GTX Plus,2020,45787,First Owner,SUV,5,Manual,Petrol,1353,16,138,Third Party insurance,Chennai,15.9
Maruti,Maruti Swift VXI,2018,41502,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Chennai,5.8
Maruti,Maruti Alto LXi,2010,37379,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Comprehensive,Chennai,1.95
Hyundai,Hyundai i20 1.2 Magna,2011,60000,Third Owner,Hatchback,5,Manual,Petrol,1197,18,113,Comprehensive,Chennai,3
Skoda,Skoda Rapid 1.0 TSI Active,2020,23746,First Owner,Sedan,5,Manual,Petrol,999,18,108,Third Party insurance,Chennai,7.8
Audi,Audi A4 35 TDI Premium Sport,2013,73000,Second Owner,Sedan,5,Automatic,Diesel,1968,17,174,Comprehensive,Chennai,13.9
Hyundai,Hyundai i20 1.4 Asta (AT),2011,70000,First Owner,Hatchback,5,Automatic,Petrol,1396,15,91,Third Party insurance,Chennai,3.8
Toyota,Toyota Etios VX,2011,57812,Second Owner,Sedan,5,Manual,Petrol,1496,17,88,Comprehensive,Pune,3.25
Fiat,Fiat Punto 1.3 Dynamic,2011,80000,Fourth Owner,Hatchback,5,Manual,Diesel,1248,20,75,Third Party insurance,Pune,3.43
Toyota,Toyota Corolla Altis GL,2009,120000,First Owner,Sedan,5,Manual,Petrol,1798,14,138,Third Party insurance,Pune,2.25
Maruti,Maruti Swift VXI,2013,79202,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party,Hyderabad,4.15
Maruti,Maruti Swift VXI,2014,73889,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Hyderabad,4.66
Hyundai,Hyundai Verna CRDi,2006,110000,Second Owner,Sedan,5,Manual,Diesel,1493,16,117,Third Party insurance,Hyderabad,1.95
Hyundai,Hyundai Verna 1.6 CRDi EX MT,2013,100000,Third Owner,Sedan,5,Manual,Diesel,1582,22,126,Third Party insurance,Hyderabad,3.7
Volvo,Volvo S60 D3,2012,85000,First Owner,Sedan,5,Automatic,Diesel,1985,18,163,Third Party insurance,Hyderabad,7.99
Maruti,Maruti S-Presso VXI Plus 2019-2022,2022,7870,First Owner,Hatchback,5,Manual,Petrol,998,21,65,Zero Dep,Gurgaon,4.86
Tata,Tata Indica V2 LS,2012,120000,First Owner,Hatchback,5,Manual,Diesel,1396,25,69,Third Party insurance,Bangalore,1.3
Maruti,Maruti Swift VXI,2015,68120,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party,Bangalore,5.5
Audi,Audi Q7 3.0 TDI quattro,2011,120000,First Owner,SUV,7,Automatic,Diesel,2967,12,241,Third Party insurance,Bangalore,20
Hyundai,Hyundai i10 Era 1.1 iTech SE,2011,103823,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Bangalore,2.33
Maruti,Maruti Swift VXI,2014,49570,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Bangalore,5.07
Hyundai,Hyundai i20 Sportz 1.2,2017,62621,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Bangalore,6.69
Maruti,Maruti Swift Dzire LXI,2012,64302,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Bangalore,3.99
Maruti,Maruti Alto 800 LXI,2013,48775,Second Owner,Hatchback,5,Manual,Petrol,796,22,47,Comprehensive,Bangalore,2.45
Mahindra,Mahindra Scorpio S2 9 Seater,2014,100000,First Owner,SUV,9,Manual,Diesel,2523,15,75,Third Party insurance,Mumbai,7.5
Tata,Tata Nexon EV Prime XZ Plus Lux Dark Edition,2022,15600,First Owner,SUV,5,Automatic,Electric,0,15,127,Comprehensive,Mumbai,14.5
Maruti,Maruti Celerio ZXI AT,2016,49262,Second Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Mumbai,3.99
Honda,Honda WR-V SV,2022,4337,First Owner,SUV,5,Manual,Petrol,1199,16,88,Third Party,Delhi,8.76
Hyundai,Hyundai Verna 1.6 SX,2014,100000,Second Owner,Sedan,5,Manual,Diesel,1582,22,126,Third Party insurance,Delhi,4
Renault,Renault KWID RXT BSIV,2019,49501,First Owner,Hatchback,5,Manual,Petrol,799,25,53,Third Party,Delhi,3
Maruti,Maruti Baleno Zeta CVT,2021,20000,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Third Party insurance,Delhi,7.9
Tata,Tata Nexon XZ Plus HS Dark Edition,2022,10013,First Owner,SUV,5,Manual,Petrol,1199,17,118,Comprehensive,Delhi,10.96
Skoda,Skoda Octavia Elegance 1.8 TSI AT,2015,78000,Third Owner,Sedan,5,Automatic,Petrol,1798,14,177,Comprehensive,Delhi,7.56
Chevrolet,Chevrolet Beat Diesel LT Option,2012,60000,First Owner,Hatchback,5,Manual,Diesel,936,25,57,Third Party insurance,Delhi,1.29
Jeep,Jeep Compass 2.0 Longitude,2017,74000,First Owner,SUV,5,Manual,Diesel,1956,17,173,Comprehensive,Delhi,9.45
Maruti,Maruti Ciaz ZDi Plus,2015,73000,Second Owner,Sedan,5,Manual,Diesel,1248,26,88,Comprehensive,Delhi,4.75
Tata,Tata Punch Adventure BSVI,2023,1200,First Owner,SUV,5,Manual,Petrol,1199,20,86,Comprehensive,Delhi,6.85
Toyota,Toyota Yaris G CVT,2019,14000,First Owner,Sedan,5,Automatic,Petrol,1496,17,105,Comprehensive,Delhi,8.85
Honda,Honda BR-V i-VTEC S MT,2016,44000,First Owner,SUV,7,Manual,Petrol,1497,15,117,Third Party insurance,Mumbai,6.95
BMW,BMW X1 sDrive20d Expedition,2019,52000,First Owner,SUV,5,Automatic,Diesel,1995,20,188,Comprehensive,Mumbai,27.5
Maruti,Maruti Ciaz ZXi,2015,74854,Second Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party insurance,Bangalore,5.9
Maruti,Maruti Wagon R LXI CNG,2012,150000,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Gurgaon,2
Maruti,Maruti Baleno 1.2 Delta,2016,57322,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Bangalore,7.2
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2020,16996,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Lucknow,5.4
Maruti,Maruti Swift Dzire VDI,2015,120000,First Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Lucknow,5
Renault,Renault Lodgy 110PS RxZ 7 Seater,2015,132169,Second Owner,MUV,7,Manual,Diesel,1461,19,108,Without Insuarance,Lucknow,4.53
Honda,Honda City i VTEC CVT VX,2017,36964,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Chandigarh,7.43
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,42474,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Chandigarh,5.59
Mercedes-Benz,Mercedes-Benz GLB 220d 4Matic,2017,6500,Third Owner,SUV,7,Automatic,Diesel,1998,6,187,Third Party insurance,Delhi,64
Mercedes-Benz,Mercedes-Benz C-Class Progressive C 200,2017,84000,Second Owner,Sedan,5,Automatic,Petrol,1950,11,201,Comprehensive,Delhi,24
Maruti,Maruti SX4 Vxi BSIII,2007,120000,Second Owner,Maruti,5,Manual,Petrol,1586,15,87,Third Party insurance,Jaipur,8.71
Mahindra,Mahindra Ssangyong Rexton RX7,2013,74903,Third Owner,SUV,7,Automatic,Diesel,2696,11,184,Without Insuarance,Jaipur,6.34
Skoda,Skoda Fabia 1.2 TDI Ambition Plus,2013,54044,Third Owner,Hatchback,5,Manual,Diesel,1199,20,75,Without Insuarance,Jaipur,2.97
BMW,BMW X3 xDrive30d M Sport,2016,40000,First Owner,SUV,5,Automatic,Diesel,2993,16,258,Third Party insurance,Kolkata,24.6
Hyundai,Hyundai Grand i10 Nios Asta CRDi,2020,53084,First Owner,Hatchback,5,Manual,Diesel,1186,26,73,Third Party insurance,Kolkata,6.61
Tata,Tata Tiago 1.05 Revotorq XM,2017,48272,First Owner,Hatchback,5,Manual,Diesel,1047,27,69,Third Party,Kolkata,3.35
Maruti,Maruti Swift VDI,2014,91653,First Owner,Hatchback,5,Manual,Diesel,1248,22,74,Third Party,Kolkata,3.07
Tata,Tata Tiago 1.2 Revotron XZ,2017,82322,First Owner,Hatchback,5,Manual,Petrol,1199,23,84,Comprehensive,Kolkata,3.74
Maruti,Maruti Alto 800 LXI,2020,10000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Kolkata,3.45
Maruti,Maruti Swift VXI,2015,30000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Kolkata,4.55
Hyundai,Hyundai Venue S Turbo BSIV,2020,28400,First Owner,SUV,5,Manual,Petrol,998,18,118,Third Party,Kolkata,6.99
BMW,BMW 6 Series 640d Coupe,2012,60000,Second Owner,BMW,4,Automatic,Diesel,2993,9,313,Third Party insurance,Ahmedabad,30.5
Maruti,Maruti Eeco 5 Seater AC BSIV,2016,24233,First Owner,Minivans,5,Manual,Petrol,1196,15,73,Zero Dep,Ahmedabad,4.24
Toyota,Toyota Urban cruiser Premium AT,2022,23865,First Owner,SUV,5,Automatic,Petrol,1462,18,103,Third Party,Ahmedabad,11.46
Mahindra,Mahindra Jeep MM 540,2005,20000,First Owner,SUV,6,Manual,Diesel,2112,15,98,Third Party insurance,Ahmedabad,3
Honda,Honda Jazz X,2011,120000,Second Owner,Hatchback,5,Manual,Petrol,1198,16,88,Third Party insurance,Ahmedabad,2.96
Maruti,Maruti Alto 800 LXI,2015,50035,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Without Insuarance,Ahmedabad,2
MG,MG Astor Savvy Turbo AT BSVI,2022,32831,First Owner,SUV,5,Automatic,Petrol,1349,14,138,Third Party insurance,Ahmedabad,15.3
Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI BE Avantgare,2014,94000,First Owner,Sedan,5,Automatic,Diesel,2143,14,167,Comprehensive,Ahmedabad,13.75
Mercedes-Benz,Mercedes-Benz M-Class ML 250 CDI,2014,65000,First Owner,SUV,5,Automatic,Diesel,2143,15,203,Comprehensive,Ahmedabad,27.5
Mercedes-Benz,Mercedes-Benz C-Class 220 CDI AT,2010,70000,Third Owner,Sedan,5,Automatic,Diesel,2143,14,170,Third Party insurance,Chennai,9
Ford,Ford Figo Diesel Titanium,2011,100000,Second Owner,Hatchback,5,Manual,Diesel,1399,20,68,Third Party insurance,Chennai,1.75
Maruti,Maruti Wagon R LXI Minor Duo LPG,2010,120000,Second Owner,Hatchback,5,Manual,LPG,1061,7,67,Third Party insurance,Chennai,2
Honda,Honda Jazz 1.2 VX i VTEC,2016,67004,Third Owner,Hatchback,5,Manual,Petrol,1199,18,88,Comprehensive,Chennai,5
Hyundai,Hyundai i20 Asta 1.2,2017,17961,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Chennai,6.3
Maruti,Maruti Ciaz Alpha Automatic BSIV,2018,77204,First Owner,Sedan,5,Automatic,Petrol,1462,20,103,Comprehensive,Chennai,7.3
Maruti,Maruti Alto K10 VXI,2018,18228,Second Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party insurance,Chennai,3.82
Honda,Honda Amaze E i-Vtech,2014,74253,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Chennai,4.2
Hyundai,Hyundai i20 Magna Optional 1.2,2013,48720,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Pune,4.09
Kia,Kia Seltos HTX Plus AT D,2020,30000,First Owner,SUV,5,Automatic,Diesel,1493,17,113,Third Party insurance,Pune,16.5
Skoda,Skoda Laura 1.9 TDI MT Ambiente,2009,95000,First Owner,Sedan,5,Manual,Diesel,1896,17,85,Comprehensive,Pune,2.65
Mahindra,Mahindra XUV500 W8 FWD,2015,120000,First Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Pune,8.95
Nissan,Nissan Micra XL,2011,55000,First Owner,Hatchback,5,Manual,Petrol,1198,18,75,Comprehensive,Pune,1.99
Skoda,Skoda Octavia Ambition Plus 2.0 TDI AT,2018,120000,First Owner,Sedan,5,Automatic,Diesel,1968,19,141,Third Party insurance,Pune,12.95
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,24337,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Hyderabad,5.31
Tata,Tata Hexa XTA,2017,90000,Second Owner,MUV,7,Automatic,Diesel,2179,17,153,Third Party insurance,Hyderabad,12
Maruti,Maruti Wagon R AMT VXI,2017,83980,First Owner,Hatchback,5,Automatic,Petrol,998,20,67,Third Party insurance,Hyderabad,4.21
Renault,Renault Kiger RXZ DT,2022,30000,First Owner,SUV,5,Manual,Petrol,999,19,71,Third Party insurance,Hyderabad,9
Tata,Tata Indica DLS,2004,148914,Second Owner,Hatchback,5,Manual,Diesel,1405,13,80,Without Insuarance,Hyderabad,1.94
Hyundai,Hyundai Xcent 1.1 CRDi S,2015,80684,First Owner,Sedan,5,Manual,Diesel,1120,24,71,Without Insuarance,Hyderabad,4.5
Hyundai,Hyundai i10 Sportz,2012,67000,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Hyderabad,3.25
Maruti,Maruti Zen Estilo LXI Green (CNG),2013,54758,Second Owner,Hatchback,5,Manual,CNG,998,26,67,Third Party insurance,Gurgaon,2.13
Hyundai,Hyundai Xcent 1.1 CRDi SX Option,2015,139323,First Owner,Sedan,5,Manual,Diesel,1120,24,71,Without Insuarance,Gurgaon,2.25
Maruti,Maruti Swift LXI Optional-O,2017,46987,First Owner,Hatchback,5,Manual,Petrol,1197,20,83,Zero Dep,Gurgaon,4.46
Ford,Ford Endeavour 3.2 Trend AT 4X4,2019,90000,First Owner,SUV,7,Automatic,Diesel,3198,10,197,Comprehensive,Delhi,28
