car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Maruti,Maruti Alto K10 VXI AMT,2015,67072,Second Owner,Hatchback,5,Automatic,Petrol,998,23,67,Third Party,Pune,3.29
Toyota,Toyota Yaris J CVT BSIV,2018,26844,First Owner,Sedan,5,Automatic,Petrol,1496,17,105,Third Party,Pune,7.08
Renault,Renault KWID Climber 1.0 AMT,2018,52528,First Owner,Hatchback,5,Automatic,Petrol,999,24,67,Comprehensive,Pune,3.86
Hyundai,Hyundai Verna 1.6 SX,2013,40729,First Owner,Sedan,5,Manual,Diesel,1582,22,126,Without Insuarance,Pune,4.91
Maruti,Maruti Ritz VXi (ABS) BS IV,2011,93403,Second Owner,Hatchback,5,Manual,Petrol,1197,18,85,Third Party insurance,Pune,2.4
Honda,Honda City 1.5 GXI CVT,2018,108648,First Owner,Sedan,5,Automatic,Petrol,1422,14,78,Third Party insurance,Pune,8.1
Honda,Honda Mobilio V Option i-DTEC,2015,98000,Second Owner,MUV,7,Manual,Diesel,1498,24,98,Third Party insurance,Pune,5.65
Mercedes-Benz,Mercedes-Benz A Class A200 CDI,2015,47600,Third Owner,Hatchback,5,Automatic,Diesel,2143,20,107,Comprehensive,Pune,10.5
Volkswagen,Volkswagen Polo GT 1.0 TSI Matt Edition,2021,28618,First Owner,Hatchback,5,Automatic,Petrol,999,16,108,Without Insuarance,Hyderabad,8.8
Tata,Tata Manza Aura Plus Quadrajet BS IV,2010,80000,Second Owner,Sedan,5,Manual,Diesel,1248,19,92,Third Party insurance,Hyderabad,1.95
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,40235,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Hyderabad,5.08
Honda,Honda Civic 1.8 S MT,2010,120000,Third Owner,Sedan,5,Manual,Petrol,1799,13,130,Third Party insurance,Hyderabad,2.2
Hyundai,Hyundai i10 Magna,2013,56979,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party,Hyderabad,3.48
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,85838,First Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Hyderabad,6.62
Mercedes-Benz,Mercedes-Benz C-Class 220 CDI AT,2013,92721,First Owner,Sedan,5,Automatic,Diesel,2143,14,170,Third Party insurance,Hyderabad,9.9
Hyundai,Hyundai i20 Sportz,2022,28000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Hyderabad,8.75
Maruti,Maruti Swift Dzire VDI,2017,120000,First Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Hyderabad,7.2
Maruti,Maruti Wagon R Stingray VXI Optional,2014,70000,Third Owner,Hatchback,5,Manual,Petrol,998,20,67,Third Party insurance,Gurgaon,2.3
Maruti,Maruti Ciaz 1.3 Delta,2017,55420,Second Owner,Sedan,5,Manual,Diesel,1248,28,88,Third Party,Gurgaon,5.34
Tata,Tata Tiago 1.2 Revotron XZ,2018,52944,First Owner,Hatchback,5,Manual,Petrol,1199,23,84,Zero Dep,Gurgaon,4.58
Maruti,Maruti Ertiga VXI,2014,86898,First Owner,MUV,7,Manual,Petrol,1462,20,101,Comprehensive,Gurgaon,6.29
Honda,Honda Brio VX,2013,68266,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party,Gurgaon,2.57
Hyundai,Hyundai i10 Era 1.1 iTech SE,2013,63585,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Comprehensive,Gurgaon,2.17
Mahindra,Mahindra XUV500 W6 2WD,2015,71004,First Owner,SUV,7,Manual,Diesel,2179,15,140,Third Party insurance,Delhi,6.51
Mercedes-Benz,Mercedes-Benz CLA 200 CGI Sport,2018,27589,First Owner,Sedan,5,Automatic,Petrol,1991,15,183,Comprehensive,Delhi,27.5
Maruti,Maruti Swift Dzire VXI BSVI,2022,6324,First Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party,Bangalore,7.96
Maruti,Maruti Omni 5 Str STD,2017,30000,Third Owner,Hatchback,5,Manual,Petrol,796,14,35,Third Party insurance,Bangalore,1.2
Honda,Honda City ZX MT,2021,17628,First Owner,Sedan,5,Manual,Petrol,1498,18,119,Third Party,Bangalore,13.61
Tata,Tata Tiago XZ,2020,24357,First Owner,Hatchback,5,Manual,Petrol,1199,20,84,Zero Dep,Bangalore,6.51
Renault,Renault KWID Climber 1.0 MT Opt BSIV,2020,43285,Third Owner,Hatchback,5,Manual,Petrol,999,23,67,Third Party insurance,Bangalore,4.42
Renault,Renault Pulse RxL,2012,96585,First Owner,Hatchback,5,Manual,Diesel,1461,23,63,Third Party insurance,Bangalore,3.21
Volkswagen,Volkswagen Ameo 1.5 TDI Highline,2016,80155,First Owner,Sedan,5,Manual,Diesel,1498,21,108,Zero Dep,Bangalore,5.56
Hyundai,Hyundai Verna 1.6 SX VTVT,2014,42650,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Comprehensive,Mumbai,5.23
Tata,Tata Nano Cx,2011,30000,First Owner,Hatchback,4,Manual,Petrol,624,26,97,Third Party insurance,Mumbai,8.71
Maruti,Maruti Eeco CNG 5 Seater AC,2021,30000,Second Owner,Minivans,5,Manual,CNG,1196,20,61,Third Party insurance,Mumbai,5.8
Tata,Tata Nexon EV Prime XZ Plus Dark Edition,2022,20000,First Owner,SUV,5,Automatic,Electric,0,16,127,Third Party insurance,Mumbai,15.1
Hyundai,Hyundai i20 Active 1.2 S,2017,25467,First Owner,Hatchback,5,Manual,Petrol,1197,17,81,Third Party,Mumbai,5.94
Toyota,Toyota Corolla Altis G AT,2014,101000,First Owner,Sedan,5,Automatic,Petrol,1798,14,138,Third Party insurance,Mumbai,4.98
Mahindra,Mahindra Bolero SLE,2014,80000,First Owner,SUV,7,Manual,Diesel,2523,15,62,Third Party insurance,Delhi,5
Honda,Honda City S,2010,102408,First Owner,Sedan,5,Manual,Petrol,1497,16,116,Third Party,Delhi,2.47
BMW,BMW X4 M Sport X xDrive30d,2021,10000,Second Owner,SUV,5,Automatic,Diesel,2993,14,261,Third Party insurance,Delhi,67.7
Maruti,Maruti Alto LXi,2011,48387,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Comprehensive,Delhi,1.57
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,54795,Third Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,3.99
Jeep,Jeep Compass 2.0 Limited,2017,80000,Second Owner,SUV,5,Manual,Diesel,1956,17,170,Third Party insurance,Delhi,9.25
Honda,Honda Jazz Basic,2009,100000,First Owner,Hatchback,5,Manual,Petrol,1198,16,88,Third Party insurance,Delhi,1.45
Honda,Honda Brio S MT,2013,71067,Second Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party insurance,Mumbai,2.49
Mahindra,Mahindra XUV500 W11 Option AT,2021,29400,First Owner,SUV,7,Automatic,Diesel,2179,15,152,Comprehensive,Mumbai,18.49
Renault,Renault KWID Climber 1.0 AMT,2020,19640,Second Owner,Hatchback,5,Automatic,Petrol,999,24,67,Comprehensive,Mumbai,4.45
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2017,100006,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Mumbai,5.02
Honda,Honda Amaze S BSVI,2022,30000,First Owner,Sedan,5,Manual,Petrol,1199,18,88,Third Party insurance,Gurgaon,7.3
Volkswagen,Volkswagen Ameo 1.2 MPI Anniversary Edition,2017,70000,First Owner,Sedan,5,Manual,Petrol,1198,17,74,Third Party insurance,Gurgaon,3.5
Maruti,Maruti Swift Dzire VDI,2013,76000,First Owner,Sedan,5,Manual,Diesel,1248,23,74,Third Party insurance,Hyderabad,4.6
Honda,Honda Brio S MT,2014,50670,Second Owner,Hatchback,5,Manual,Petrol,1198,19,86,Third Party insurance,Hyderabad,3.89
Maruti,Maruti Ciaz ZXi,2015,98885,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party insurance,Bangalore,7
Hyundai,Hyundai i10 Magna 1.1,2009,80000,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Agra,1.6
Hyundai,Hyundai Venue SX Opt Executive Diesel,2021,60000,First Owner,SUV,5,Manual,Diesel,1493,23,98,Third Party insurance,Agra,12.5
Maruti,Maruti Wagon R LXI CNG,2012,150000,First Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Agra,2.5
Honda,Honda City V MT,2021,60000,First Owner,Sedan,5,Manual,Petrol,1498,18,119,Third Party insurance,Lucknow,8.9
Maruti,Maruti S-Presso VXI Opt CNG,2022,18993,First Owner,Hatchback,4,Manual,CNG,998,12,58,Zero Dep,Lucknow,4.95
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,120000,First Owner,SUV,5,Manual,Diesel,1582,19,126,Third Party insurance,Chandigarh,8.5
Hyundai,Hyundai Xcent 1.2 VTVT SX,2018,63970,First Owner,Sedan,5,Manual,Petrol,1197,20,81,Comprehensive,Chandigarh,6.56
Maruti,Maruti Ciaz Delta BSVI,2021,23000,First Owner,Sedan,5,Manual,Petrol,1462,20,103,Comprehensive,Delhi,8.85
Maruti,Maruti SX4 S Cross Alpha,2020,11063,First Owner,SUV,5,Manual,Petrol,1462,18,103,Zero Dep,Jaipur,10.79
Honda,Honda Amaze S Petrol BSIV,2019,58740,First Owner,Sedan,5,Manual,Petrol,1199,19,88,Third Party insurance,Jaipur,6.25
Hyundai,Hyundai Grand i10 Asta Option,2016,85435,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party,Kolkata,3.42
Hyundai,Hyundai Grand i10 Nios Asta,2021,10000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party insurance,Kolkata,6.8
Maruti,Maruti Swift VXI,2015,40000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Kolkata,4.3
Maruti,Maruti Alto LX,2004,30000,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Third Party insurance,Kolkata,8.71
Audi,Audi Q5 2.0 TDI,2014,86331,Second Owner,SUV,5,Automatic,Diesel,1968,12,167,Comprehensive,Kolkata,11
Kia,Kia Seltos Anniversary Edition IVT,2020,26000,First Owner,SUV,5,Automatic,Petrol,1497,16,113,Third Party,Kolkata,13.25
Audi,Audi A4 New 2.0 TDI Multitronic,2012,50000,Second Owner,Sedan,5,Automatic,Diesel,1968,15,140,Comprehensive,Kolkata,9.5
Hyundai,Hyundai Grand i10 Nios Sportz Dual Tone,2020,12000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Kolkata,5.75
Maruti,Maruti Alto 800 LXI,2021,5000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Comprehensive,Kolkata,3.3
Maruti,Maruti Ciaz VDi Plus SHVS,2016,120000,First Owner,Sedan,5,Manual,Diesel,1248,28,88,Third Party insurance,Ahmedabad,4.3
Mahindra,Mahindra XUV500 W7,2021,22468,First Owner,SUV,7,Manual,Diesel,2179,15,152,Third Party,Ahmedabad,14.18
Hyundai,Hyundai Xcent 1.2 Kappa S Celebration Edition,2017,93800,First Owner,Sedan,5,Manual,Petrol,1197,19,82,Third Party,Ahmedabad,5.03
Hyundai,Hyundai i20 Magna Optional 1.2,2014,53014,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party insurance,Ahmedabad,4
Hyundai,Hyundai i10 Era,2011,82649,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party,Ahmedabad,2
Mahindra,Mahindra TUV 300 T6 Plus,2016,150000,Second Owner,SUV,7,Manual,Diesel,1493,18,100,Third Party insurance,Chennai,5.5
Maruti,Maruti Swift VXI Optional,2017,63577,Second Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Chennai,4.75
Tata,Tata Nexon XE Diesel,2021,30000,First Owner,SUV,5,Manual,Diesel,1497,21,108,Third Party insurance,Chennai,8
Maruti,Maruti Vitara Brezza VXI,2021,50000,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Chennai,8.5
Maruti,Maruti Swift ZXI,2017,35068,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Chennai,5.95
Maruti,Maruti Ciaz 1.4 Zeta,2017,68724,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Third Party insurance,Chennai,7.2
Hyundai,Hyundai Grand i10 1.2 CRDi Magna,2019,63670,First Owner,Hatchback,5,Manual,Diesel,1186,24,73,Third Party insurance,Chennai,4.8
Honda,Honda Amaze S Petrol,2014,63860,Second Owner,Sedan,5,Manual,Petrol,1199,18,88,Comprehensive,Chennai,4.15
Maruti,Maruti Swift VXI AMT,2021,15879,Second Owner,Hatchback,5,Automatic,Petrol,1197,22,88,Zero Dep,Pune,7.05
Maruti,Maruti Brezza Zxi BSVI,2022,9222,First Owner,SUV,5,Manual,Petrol,1462,19,101,Comprehensive,Pune,12.44
Mahindra,Mahindra TUV 300 T10 AMT Dual Tone,2017,82000,First Owner,SUV,7,Automatic,Diesel,1493,18,100,Comprehensive,Pune,8.49
Honda,Honda Amaze S CVT i-VTEC,2018,31289,Second Owner,Sedan,5,Automatic,Petrol,1199,18,88,Comprehensive,Hyderabad,6.91
Hyundai,Hyundai Alcazar Signature Diesel BSVI,2021,30111,First Owner,SUV,6,Manual,Diesel,1493,20,113,Third Party insurance,Hyderabad,18.18
Maruti,Maruti Vitara Brezza ZDi Plus,2017,121129,Second Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Hyderabad,8.09
Hyundai,Hyundai i20 Asta 1.2,2016,90374,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Hyderabad,5.82
Hyundai,Hyundai i10 Sportz 1.1L,2015,60638,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Hyderabad,3.81
Maruti,Maruti Swift Dzire LDI Optional,2015,50000,First Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Hyderabad,5
Audi,Audi A6 2.0 TDI,2013,60000,Second Owner,Sedan,5,Automatic,Diesel,1968,17,174,Third Party insurance,Hyderabad,16.75
Hyundai,Hyundai i20 1.2 Sportz,2010,60000,Second Owner,Hatchback,5,Manual,Petrol,1197,17,107,Third Party insurance,Hyderabad,2.7
Honda,Honda Amaze V Petrol BSIV,2018,35849,First Owner,Sedan,5,Manual,Petrol,1199,19,88,Comprehensive,Hyderabad,7.2
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,184720,First Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party insurance,Hyderabad,8.9
Volvo,Volvo XC60 D4 Momentum,2016,103000,First Owner,SUV,5,Automatic,Diesel,1984,14,181,Third Party insurance,Hyderabad,16.25
Hyundai,Hyundai Santro Sportz CNG,2020,56867,First Owner,Hatchback,5,Manual,CNG,1086,30,59,Zero Dep,Gurgaon,4.98
Ford,Ford Fiesta 1.6 SXI ABS Duratec,2008,120000,Second Owner,Sedan,5,Manual,Petrol,1596,15,111,Third Party insurance,Gurgaon,1.05
Honda,Honda Amaze VX i-Vtech,2013,56000,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Gurgaon,3.75
Ford,Ford Aspire Ambiente,2021,120000,First Owner,Sedan,5,Manual,Petrol,1194,18,94,Third Party insurance,Bangalore,5.2
Hyundai,Hyundai Venue SX Turbo,2020,46600,Second Owner,SUV,5,Manual,Petrol,998,18,118,Third Party,Bangalore,9.3
Volkswagen,Volkswagen Vento 1.5 TDI Highline AT,2015,74673,First Owner,Sedan,5,Automatic,Diesel,1498,21,103,Third Party,Bangalore,7.09
Hyundai,Hyundai i10 Magna,2012,80000,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Bangalore,3
BMW,BMW 3 Series 320d Corporate Edition,2012,50000,First Owner,Sedan,4,Automatic,Diesel,1995,16,181,Third Party insurance,Bangalore,13
Maruti,Maruti Baleno 1.2 CVT Alpha,2017,33324,First Owner,Hatchback,5,Automatic,Petrol,1197,21,83,Comprehensive,Bangalore,7.08
Maruti,Maruti Vitara Brezza ZDi Plus,2017,69004,First Owner,SUV,5,Manual,Diesel,1248,24,88,Zero Dep,Bangalore,9.83
Hyundai,Hyundai i20 1.2 Sportz,2012,81435,First Owner,Hatchback,5,Manual,Petrol,1197,17,86,Third Party,Bangalore,4.05
Maruti,Maruti Vitara Brezza ZXI Plus,2020,14299,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party,Mumbai,9.2
Hyundai,Hyundai Aura S CNG,2020,17846,First Owner,Sedan,5,Manual,CNG,1197,28,68,Third Party,Mumbai,7.54
Honda,Honda Civic 1.8 V MT,2012,120000,Second Owner,Sedan,5,Manual,Petrol,1799,14,130,Third Party insurance,Mumbai,3.75
Toyota,Toyota Urban cruiser High,2021,40000,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Mumbai,9.1
Maruti,Maruti Swift ZDi,2013,91368,First Owner,Hatchback,5,Manual,Diesel,1248,22,74,Comprehensive,Mumbai,4.79
Skoda,Skoda Rapid 1.5 TDI AT Style BSIV,2017,56893,First Owner,Sedan,5,Automatic,Diesel,1498,21,108,Third Party insurance,Mumbai,7.46
Chevrolet,Chevrolet Enjoy 1.4 LS 7,2015,150000,First Owner,Chevrolet,7,Manual,Petrol,1399,13,98,Third Party insurance,Mumbai,1.7
Maruti,Maruti Swift LXI,2011,60000,First Owner,Hatchback,5,Manual,Petrol,1197,18,85,Third Party insurance,Mumbai,2.5
Honda,Honda City ZX CVT,2019,60152,First Owner,Sedan,5,Automatic,Petrol,1497,17,117,Comprehensive,Mumbai,9.95
Maruti,Maruti Wagon R CNG LXI,2021,95323,First Owner,Hatchback,5,Manual,CNG,998,32,58,Third Party,Delhi,5.26
Maruti,Maruti Ritz LXi,2010,92939,First Owner,Hatchback,5,Manual,Petrol,1197,18,85,Comprehensive,Delhi,1.43
Hyundai,Hyundai i10 Magna,2012,62565,Third Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party,Delhi,1.99
Maruti,Maruti Celerio VXI,2021,9521,First Owner,Hatchback,5,Manual,Petrol,998,25,65,Third Party,Delhi,4.83
Hyundai,Hyundai Creta 1.6 VTVT E Plus,2017,44614,First Owner,SUV,5,Manual,Petrol,1591,15,121,Comprehensive,Delhi,8.65
Hyundai,Hyundai i20 Sportz 1.2,2014,66601,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,4.57
Honda,Honda City i VTEC VX,2017,39000,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Delhi,8.65
Skoda,Skoda Octavia 1.8 TSI AT Style,2019,21000,Second Owner,Sedan,5,Automatic,Petrol,1798,15,178,Comprehensive,Delhi,18.9
Maruti,Maruti Baleno 1.2 Delta,2016,38602,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party insurance,Delhi,4.6
Honda,Honda Brio E MT,2013,70775,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Comprehensive,Delhi,2.53
Hyundai,Hyundai Alcazar Signature Dual Tone Diesel AT,2022,37000,First Owner,SUV,6,Automatic,Diesel,1493,18,113,Comprehensive,Mumbai,21.75
Honda,Honda New Accord 2.4 MT,2011,85900,Second Owner,Sedan,5,Manual,Petrol,2354,12,177,Third Party insurance,Mumbai,4.25
Maruti,Maruti XL6 Zeta AT BSVI,2022,9800,First Owner,MUV,6,Automatic,Petrol,1462,20,101,Third Party insurance,Mumbai,13.95
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2012,154213,Second Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party,Mumbai,6.95
Mercedes-Benz,Mercedes-Benz AMG GLE 53 Coupe BSVI,2020,60000,First Owner,Coupe,5,Automatic,Petrol,2999,18,435,Comprehensive,Mumbai,79.99
Jaguar,Jaguar XJ 2.0L Portfolio,2017,59600,Second Owner,Sedan,5,Automatic,Petrol,1999,9,237,Comprehensive,Mumbai,42
Skoda,Skoda Slavia 1.0 TSI Ambition AT BSVI,2022,10066,First Owner,Sedan,5,Automatic,Petrol,999,18,113,Third Party,Bangalore,14.88
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,8752,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Bangalore,6.55
Toyota,Toyota Fortuner 4x2 Manual,2013,35287,First Owner,SUV,7,Manual,Diesel,2982,13,168,Comprehensive,Bangalore,18.45
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2019,52000,First Owner,SUV,5,Automatic,Petrol,1591,13,121,Third Party insurance,Delhi,12.75
Kia,Kia Sonet HTK Plus Turbo DCT,2020,27000,First Owner,SUV,5,Automatic,Petrol,998,18,118,Comprehensive,Delhi,10
Hyundai,Hyundai i20 Active S Petrol,2018,58000,Second Owner,Hatchback,5,Manual,Petrol,1197,17,81,Comprehensive,Delhi,5.3
Renault,Renault Duster 110PS Diesel RxZ AMT,2017,67000,First Owner,SUV,5,Automatic,Diesel,1461,19,108,Third Party insurance,Delhi,6.75
Maruti,Maruti Swift Dzire VDI,2019,50000,First Owner,Sedan,5,Manual,Diesel,1248,28,74,Third Party insurance,Agra,6.5
Honda,Honda Amaze S Diesel BSIV,2016,150000,First Owner,Sedan,5,Manual,Diesel,1498,27,98,Third Party insurance,Agra,4
MG,MG Astor Sharp BSVI,2022,40000,First Owner,SUV,5,Manual,Petrol,1498,15,108,Third Party insurance,Agra,14.5
Maruti,Maruti Wagon R LXI CNG,2011,70000,Fourth Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Agra,1.6
Hyundai,Hyundai i20 Sportz BSVI,2022,33567,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Zero Dep,Chandigarh,7.04
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2016,100000,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Third Party insurance,Chandigarh,5.85
Hyundai,Hyundai i20 Asta 1.2,2021,42110,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Chandigarh,6.66
Hyundai,Hyundai Verna S Plus,2022,10000,First Owner,Sedan,5,Manual,Petrol,1497,17,113,Third Party insurance,Chandigarh,9.8
Hyundai,Hyundai i20 Magna 1.4 CRDi,2017,47057,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Without Insuarance,Jaipur,6
Hyundai,Hyundai Venue SX Plus Turbo DCT,2020,26000,First Owner,SUV,5,Automatic,Petrol,998,18,118,Comprehensive,Jaipur,10.5
Hyundai,Hyundai EON D Lite Plus,2015,35000,First Owner,Hatchback,5,Manual,Petrol,814,21,55,Comprehensive,Jaipur,2.45
Hyundai,Hyundai Xcent 1.2 Kappa S,2015,40000,First Owner,Sedan,5,Manual,Petrol,1197,19,82,Third Party insurance,Jaipur,4
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2017,30000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Kolkata,4.5
Chevrolet,Chevrolet Cruze LTZ AT,2011,60000,First Owner,Sedan,5,Automatic,Diesel,1991,18,147,Third Party insurance,Kolkata,3.5
Tata,Tata Tiago 1.2 Revotron XM Option,2018,24977,First Owner,Hatchback,5,Manual,Petrol,1199,23,84,Comprehensive,Kolkata,3.16
Hyundai,Hyundai i20 Era 1.2,2017,29498,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Kolkata,3.92
Maruti,Maruti Swift Dzire VXI,2011,62689,Third Owner,Sedan,5,Manual,Petrol,1197,22,88,Third Party insurance,Kolkata,2.17
Hyundai,Hyundai Grand i10 Sportz,2015,65039,Second Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party,Kolkata,3.25
Hyundai,Hyundai Xcent 1.1 CRDi S Option,2014,80000,Second Owner,Sedan,5,Manual,Diesel,1120,24,71,Third Party insurance,Kolkata,3
Hyundai,Hyundai Verna 1.6 CRDi AT SX,2015,54000,First Owner,Sedan,5,Automatic,Diesel,1582,19,126,Third Party insurance,Kolkata,4.5
Hyundai,Hyundai Grand i10 Nios Sportz,2021,30000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party insurance,Ahmedabad,6.8
Honda,Honda City i DTEC SV,2014,110000,Second Owner,Sedan,5,Manual,Diesel,1498,26,98,Third Party insurance,Ahmedabad,5.03
Nissan,Nissan Sunny XE,2011,60000,First Owner,Sedan,5,Manual,Petrol,1498,16,97,Third Party insurance,Ahmedabad,1.8
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,34465,Second Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party,Ahmedabad,7.8
Renault,Renault Kiger RXL,2021,20537,Second Owner,SUV,5,Manual,Petrol,999,19,71,Third Party,Ahmedabad,6.43
Volkswagen,Volkswagen Polo 1.0 MPI Trendline,2019,31372,Second Owner,Hatchback,5,Manual,Petrol,999,17,75,Third Party,Ahmedabad,5.31
Toyota,Toyota Urban cruiser Premium AT,2021,25448,First Owner,SUV,5,Automatic,Petrol,1462,18,103,Zero Dep,Chennai,10.85
Honda,Honda City i VTEC CVT VX,2017,66967,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Third Party insurance,Chennai,8.35
Mahindra,Mahindra Scorpio 1.99 S6 Plus,2017,120000,First Owner,SUV,7,Manual,Diesel,1997,15,120,Third Party insurance,Chennai,10
Hyundai,Hyundai EON Sportz,2016,44583,Second Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party insurance,Chennai,3.26
Maruti,Maruti A-Star Vxi,2011,92400,Third Owner,Hatchback,5,Manual,Petrol,998,19,66,Comprehensive,Chennai,1.93
Maruti,Maruti Ciaz ZDi,2014,95600,First Owner,Sedan,5,Manual,Diesel,1248,26,88,Comprehensive,Chennai,6.15
Hyundai,Hyundai i20 1.4 CRDi Magna,2012,120743,First Owner,Hatchback,5,Manual,Diesel,1396,21,102,Comprehensive,Chennai,3.5
Maruti,Maruti Wagon R VXI 1.2,2019,17357,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Pune,5.41
Honda,Honda Civic 1.8 V AT,2006,100000,Fourth Owner,Sedan,5,Automatic,Petrol,1799,12,130,Third Party insurance,Pune,1.5
Hyundai,Hyundai Santro Xing GLS,2008,78916,First Owner,Hatchback,5,Manual,Petrol,1086,17,62,Without Insuarance,Pune,2
Maruti,Maruti Baleno Delta,2021,5114,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Pune,6.95
Honda,Honda Brio VX AT,2013,54147,Second Owner,Hatchback,5,Automatic,Petrol,1198,16,86,Comprehensive,Pune,3.69
Maruti,Maruti A-Star Vxi,2010,74000,First Owner,Hatchback,5,Manual,Petrol,998,19,66,Third Party insurance,Pune,1.7
